,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
739,ORISSA,1973,1.7,5.7,33.4,8.7,67.5,103.2,434.9,380.9,266.5,244.7,13.3,13.0,1573.5,7.3,109.7,1185.4,271.0
740,ORISSA,1974,0.0,1.3,27.4,12.1,44.8,128.9,223.3,306.5,131.7,103.0,8.0,0.0,987.0,1.3,84.3,790.4,111.1
741,ORISSA,1975,1.8,17.7,21.5,18.2,18.4,193.3,279.5,437.0,251.7,135.1,17.5,0.3,1392.0,19.5,58.1,1161.4,153.0
742,ORISSA,1976,0.0,10.1,10.5,25.9,57.9,108.1,347.8,374.1,172.6,36.8,32.8,2.4,1178.8,10.1,94.3,1002.5,72.0
743,ORISSA,1977,4.9,5.0,5.4,50.7,124.9,181.4,355.4,335.7,256.6,61.5,87.0,9.4,1477.9,9.9,181.1,1129.1,157.8
744,ORISSA,1978,4.0,31.0,45.3,28.7,37.4,183.5,336.2,462.1,199.0,80.1,21.8,9.8,1439.0,35.0,111.5,1180.8,111.7
745,ORISSA,1979,6.7,14.9,3.2,22.7,25.1,198.5,240.2,251.8,171.7,46.5,7.3,7.4,995.9,21.5,50.9,862.2,61.2
746,ORISSA,1980,10.8,9.2,41.7,23.2,59.9,325.5,367.6,228.1,302.1,86.6,3.0,5.2,1462.9,20.0,124.8,1223.3,94.8
747,ORISSA,1981,25.8,13.6,67.1,45.7,85.0,189.2,238.3,348.1,257.1,18.8,0.4,6.5,1295.7,39.4,197.8,1032.7,25.7
748,ORISSA,1982,5.5,32.3,80.1,51.8,38.2,191.4,223.2,466.4,129.8,33.8,6.1,0.0,1258.5,37.8,170.1,1010.7,39.8
749,ORISSA,1983,1.9,55.0,22.1,47.6,67.6,153.0,273.1,379.5,324.6,100.7,2.0,5.0,1432.0,56.9,137.3,1130.1,107.7
750,ORISSA,1984,9.3,6.7,3.4,46.0,34.6,302.6,369.5,422.3,127.3,55.4,0.0,0.3,1377.6,16.0,84.1,1221.8,55.7
751,ORISSA,1985,24.2,35.0,4.7,16.4,52.9,195.4,305.7,460.9,335.2,175.8,1.1,0.0,1607.3,59.2,74.0,1297.2,176.9
752,ORISSA,1986,25.8,35.8,12.6,41.9,74.5,291.7,348.7,301.8,183.0,134.9,92.2,17.0,1560.0,61.6,129.1,1125.2,244.1
753,ORISSA,1987,10.6,3.6,18.4,30.3,55.3,112.3,338.8,190.3,150.2,83.9,102.3,1.7,1097.6,14.1,104.0,791.6,187.9
754,ORISSA,1988,0.1,49.4,23.7,55.1,58.9,247.9,286.1,268.6,252.5,63.0,1.6,0.0,1306.9,49.5,137.7,1055.1,64.6
755,ORISSA,1989,0.0,0.1,12.9,5.0,81.2,332.5,271.7,369.9,196.1,28.6,0.0,1.7,1299.7,0.1,99.2,1170.2,30.2
756,ORISSA,1990,0.4,50.0,89.8,57.3,178.1,237.2,282.9,371.4,260.7,245.6,130.7,1.0,1905.0,50.3,325.2,1152.3,377.2
757,ORISSA,1991,20.0,2.8,21.8,29.6,36.2,149.5,458.5,439.0,181.5,93.5,32.9,7.3,1472.8,22.8,87.7,1228.6,133.7
758,ORISSA,1992,6.1,16.9,1.7,16.1,66.0,177.2,394.9,385.1,191.8,63.7,9.9,0.0,1329.5,23.0,83.8,1149.1,73.6
759,ORISSA,1993,0.0,1.3,11.4,56.1,82.2,257.5,328.5,327.0,287.9,88.7,7.5,0.0,1448.0,1.3,149.6,1200.9,96.2
760,ORISSA,1994,4.1,28.6,6.2,48.1,46.3,299.4,474.0,463.9,292.6,69.1,12.3,0.1,1744.6,32.6,100.6,1529.9,81.5
761,ORISSA,1995,50.1,17.6,21.1,23.6,293.0,112.3,322.6,316.6,202.7,149.7,103.4,1.3,1614.0,67.7,337.7,954.3,254.3
762,ORISSA,1996,14.6,10.1,11.7,28.1,28.6,211.9,264.8,319.4,113.2,49.9,8.4,0.9,1061.8,24.8,68.4,909.3,59.3
763,ORISSA,1997,17.9,5.3,31.9,77.8,33.0,197.6,303.4,479.9,234.6,37.0,27.4,58.8,1504.5,23.2,142.7,1215.5,123.2
764,ORISSA,1998,31.5,28.3,52.4,43.4,53.4,176.4,277.6,203.5,277.3,139.6,73.8,0.0,1357.1,59.8,149.1,934.8,213.4
765,ORISSA,1999,0.1,0.7,0.9,3.2,164.8,222.9,270.2,325.9,266.4,215.4,13.9,0.0,1484.3,0.8,168.9,1085.3,229.3
766,ORISSA,2000,0.9,33.3,1.1,21.3,74.7,233.7,272.3,273.6,158.0,26.6,1.6,0.1,1097.2,34.2,97.0,937.6,28.3
